support,itemsets
0.02320118775899129,"frozenset({'/facilities', '/history/apollo/images', '/shuttle/countdown', '/shuttle/missions'})"
0.023179028076317946,"frozenset({'/history/apollo/images', '/history/skylab'})"
0.023134708710971258,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-74'})"
0.023068229662951228,frozenset({'/elv/SCOUT'})
0.023068229662951228,"frozenset({'/elv/SCOUT', '/elv'})"
0.023046069980277882,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/history', '/history/apollo/images', '/shuttle/missions'})"
0.023001750614931194,frozenset({'/elv/PEGASUS'})
0.02297959093225785,"frozenset({'/elv/PEGASUS', '/elv'})"
0.02291311188423782,"frozenset({'/shuttle/missions/sts-70', '/shuttle/missions', '/history'})"
0.022824473153544442,"frozenset({'/shuttle/resources/orbiters', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.022780153788197754,"frozenset({'/shuttle/missions/sts-70', '/shuttle/countdown/video'})"
0.022735834422851063,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images'})"
0.02271367474017772,"frozenset({'/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.02271367474017772,frozenset({'/elv/ATLAS_CENTAUR'})
0.022669355374831033,"frozenset({'/elv/ATLAS_CENTAUR', '/elv'})"
0.022647195692157687,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-71', '/history'})"
0.022625036009484345,"frozenset({'/elv/SCOUT', '/elv', '/elv/DELTA'})"
0.022625036009484345,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/countdown', '/history/apollo/images', '/shuttle/missions'})"
0.022625036009484345,"frozenset({'/elv/SCOUT', '/elv/DELTA'})"
0.022602876326811,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/facilities', '/history/apollo/images', '/shuttle/missions'})"
0.022580716644137657,"frozenset({'/shuttle/resources/orbiters', '/history', '/history/apollo/images', '/shuttle/missions'})"
0.022514237596117623,"frozenset({'/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/countdown/video'})"
0.022514237596117623,"frozenset({'/shuttle/resources/orbiters', '/facilities', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.022514237596117623,"frozenset({'/elv/SCOUT', '/elv/PEGASUS', '/elv'})"
0.022514237596117623,"frozenset({'/elv/SCOUT', '/elv/PEGASUS'})"
0.022469918230770936,"frozenset({'/elv/TITAN', '/elv/DELTA'})"
0.02244775854809759,"frozenset({'/history/apollo/images', '/facilities', '/history'})"
0.022425598865424248,"frozenset({'/elv/ATLAS_CENTAUR', '/elv/DELTA'})"
0.022425598865424248,"frozenset({'/elv/ATLAS_CENTAUR', '/elv', '/elv/DELTA'})"
0.022425598865424248,"frozenset({'/elv/TITAN', '/elv', '/elv/DELTA'})"
0.022403439182750902,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR'})"
0.022403439182750902,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv'})"
0.02238127950007756,"frozenset({'/elv/ATLAS_CENTAUR', '/elv', '/elv/TITAN'})"
0.02238127950007756,"frozenset({'/elv/ATLAS_CENTAUR', '/elv/TITAN'})"
0.022359119817404214,"frozenset({'/history/apollo', '/shuttle/resources/orbiters'})"
0.022314800452057526,"frozenset({'/elv/SCOUT', '/elv/TITAN'})"
0.022314800452057526,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv/DELTA'})"
0.022314800452057526,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv', '/elv/DELTA'})"
0.022314800452057526,frozenset({'/history/apollo/apollo-1'})
0.022314800452057526,"frozenset({'/elv/SCOUT', '/elv/TITAN', '/elv'})"
0.022292640769384184,"frozenset({'/shuttle/missions/sts-69', '/facilities', '/shuttle/technology/sts-newsref'})"
0.022292640769384184,"frozenset({'/elv/PEGASUS', '/elv/DELTA'})"
0.022292640769384184,"frozenset({'/elv/PEGASUS', '/elv', '/elv/DELTA'})"
0.02222616172136415,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv/TITAN'})"
0.02222616172136415,"frozenset({'/elv/ATLAS_CENTAUR', '/elv', '/elv/DELTA', '/elv/TITAN'})"
0.02222616172136415,"frozenset({'/elv/ATLAS_CENTAUR', '/elv/DELTA', '/elv/TITAN'})"
0.02222616172136415,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv', '/elv/TITAN'})"
0.022204002038690804,"frozenset({'/elv/SCOUT', '/elv/PEGASUS', '/elv/DELTA'})"
0.022204002038690804,"frozenset({'/elv/SCOUT', '/elv', '/elv/DELTA', '/elv/PEGASUS'})"
0.022181842356017462,"frozenset({'/elv/SCOUT', '/elv', '/elv/DELTA', '/elv/TITAN'})"
0.022181842356017462,"frozenset({'/elv/SCOUT', '/elv/TITAN', '/elv/DELTA'})"
0.022159682673344117,"frozenset({'/shuttle/missions/sts-78', '/history/apollo/images'})"
0.022137522990670774,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv/DELTA', '/elv/TITAN'})"
0.022137522990670774,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv', '/elv/DELTA', '/elv/TITAN'})"
0.02211536330799743,"frozenset({'/elv/PEGASUS', '/elv/ATLAS_CENTAUR'})"
0.022093203625324086,"frozenset({'/elv/PEGASUS', '/elv/ATLAS_CENTAUR', '/elv'})"
0.022026724577304053,"frozenset({'/elv/PEGASUS', '/elv/ATLAS_CENTAUR', '/elv/SCOUT'})"
0.022026724577304053,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv', '/elv/PEGASUS'})"
0.021982405211957365,"frozenset({'/elv/PEGASUS', '/elv/TITAN'})"
0.021982405211957365,"frozenset({'/elv/PEGASUS', '/elv', '/elv/TITAN'})"
0.021982405211957365,"frozenset({'/elv/PEGASUS', '/elv/ATLAS_CENTAUR', '/elv/DELTA'})"
0.021982405211957365,"frozenset({'/elv/ATLAS_CENTAUR', '/elv', '/elv/DELTA', '/elv/PEGASUS'})"
0.021938085846610677,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.021938085846610677,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv', '/elv/DELTA', '/elv/PEGASUS'})"
0.021938085846610677,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv/DELTA', '/elv/PEGASUS'})"
0.02191592616393733,"frozenset({'/history/apollo', '/shuttle/missions/sts-69', '/shuttle/missions'})"
0.02191592616393733,"frozenset({'/elv/SCOUT', '/elv', '/elv/PEGASUS', '/elv/TITAN'})"
0.02191592616393733,"frozenset({'/elv/SCOUT', '/elv/PEGASUS', '/elv/TITAN'})"
0.02191592616393733,frozenset({'/shuttle/missions/sts-67'})
0.02189376648126399,"frozenset({'/elv/PEGASUS', '/elv/ATLAS_CENTAUR', '/elv/TITAN'})"
0.02189376648126399,"frozenset({'/elv/ATLAS_CENTAUR', '/elv', '/elv/PEGASUS', '/elv/TITAN'})"
0.0218494471159173,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv', '/elv/PEGASUS', '/elv/TITAN'})"
0.0218494471159173,"frozenset({'/elv/PEGASUS', '/elv/DELTA', '/elv/TITAN'})"
0.0218494471159173,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv/PEGASUS', '/elv/TITAN'})"
0.0218494471159173,"frozenset({'/elv', '/elv/DELTA', '/elv/PEGASUS', '/elv/TITAN'})"
0.021805127750570613,"frozenset({'/elv/SCOUT', '/elv', '/elv/DELTA', '/elv/PEGASUS', '/elv/TITAN'})"
0.021805127750570613,"frozenset({'/elv/ATLAS_CENTAUR', '/elv', '/elv/DELTA', '/elv/PEGASUS', '/elv/TITAN'})"
0.021805127750570613,"frozenset({'/elv/ATLAS_CENTAUR', '/elv/DELTA', '/elv/PEGASUS', '/elv/TITAN'})"
0.021805127750570613,"frozenset({'/elv/SCOUT', '/elv/DELTA', '/elv/PEGASUS', '/elv/TITAN'})"
0.021760808385223925,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv', '/elv/DELTA', '/elv/PEGASUS', '/elv/TITAN'})"
0.021760808385223925,"frozenset({'/elv/SCOUT', '/elv/ATLAS_CENTAUR', '/elv/DELTA', '/elv/PEGASUS', '/elv/TITAN'})"
0.021672169654530546,"frozenset({'/shuttle/resources/orbiters', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.021627850289183858,frozenset({'/icon'})
0.021627850289183858,"frozenset({'/shuttle/technology/sts-newsref', '/shuttle/missions', '/history'})"
0.021605690606510516,"frozenset({'/shuttle/countdown', '/facts'})"
0.021605690606510516,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions', '/shuttle/technology/images'})"
0.02158353092383717,"frozenset({'/software/winvn', '/history/apollo/images'})"
0.021539211558490482,"frozenset({'/shuttle/missions/sts-73', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions'})"
0.02151705187581714,"frozenset({'/history/apollo/images', '/shuttle/missions', '/shuttle/missions/sts-1'})"
0.021450572827797106,"frozenset({'/shuttle/missions/sts-78', '/history/apollo/images', '/shuttle/missions'})"
0.02140625346245042,"frozenset({'/history/apollo/images', '/shuttle/technology/sts-newsref', '/shuttle/countdown/images'})"
0.02136193409710373,"frozenset({'/history', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.021273295366410355,"frozenset({'/history/apollo', '/history/apollo/apollo-13', '/shuttle/missions'})"
0.021162496953043633,"frozenset({'/shuttle/missions/sts-71', '/shuttle/countdown/video'})"
0.021073858222350257,"frozenset({'/history/mercury', '/history'})"
0.021007379174330224,"frozenset({'/facilities', '/facts'})"
0.021007379174330224,"frozenset({'/shuttle/countdown', '/shuttle/missions/sts-71', '/shuttle/countdown/video'})"
0.020963059808983536,"frozenset({'/shuttle/missions/sts-69', '/shuttle/resources/orbiters', '/shuttle/missions/sts-70'})"
0.02094090012631019,"frozenset({'/shuttle/resources/orbiters', '/facilities', '/history/apollo/images', '/shuttle/missions'})"
0.02094090012631019,"frozenset({'/history/apollo', '/history/apollo/images', '/shuttle/resources/orbiters'})"
0.02087442107829016,frozenset({'/history/gemini'})
0.020830101712943472,"frozenset({'/shuttle/countdown/images', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/technology/sts-newsref'})"
0.020807942030270126,"frozenset({'/shuttle/countdown/images', '/history/apollo/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.02071930329957675,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown/video'})"
0.020697143616903405,"frozenset({'/history/apollo/images', '/facilities', '/shuttle/missions/sts-70'})"
0.020674983934230062,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions', '/shuttle/technology/images'})"
0.020586345203536686,"frozenset({'/history/apollo/images', '/history/apollo/apollo-1'})"
0.02049770647284331,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/technology/sts-newsref'})"
0.02049770647284331,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.02049770647284331,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/shuttle/countdown/images', '/history/apollo/images'})"
0.02045338710749662,"frozenset({'/history/apollo/images', '/shuttle/technology/sts-newsref', '/shuttle/countdown/video'})"
0.020431227424823277,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/missions', '/shuttle/technology/images'})"
0.020364748376803243,"frozenset({'/shuttle/missions/sts-71', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.020320429011456555,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/facts'})"
0.020276109646109867,"frozenset({'/history/apollo', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions'})"
0.020253949963436525,"frozenset({'/shuttle/countdown/video', '/history/apollo/images', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.020209630598089834,"frozenset({'/shuttle/technology/sts-newsref', '/facilities', '/shuttle/missions'})"
0.02018747091541649,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-71', '/shuttle/countdown/video'})"
0.020143151550069804,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.020098832184723116,"frozenset({'/shuttle/technology/images', '/shuttle/missions/sts-70'})"
0.020054512819376428,"frozenset({'/shuttle/missions/sts-71', '/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown'})"
0.02001019345402974,"frozenset({'/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/missions/sts-71'})"
0.019988033771356394,"frozenset({'/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions/sts-71'})"
0.01996587408868305,"frozenset({'/facilities', '/shuttle/countdown/images'})"
0.019943714406009706,"frozenset({'/shuttle/missions/sts-69', '/software/winvn'})"
0.01992155472333636,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions/sts-70'})"
0.019832915992642985,frozenset({'/shuttle/missions/sts-72'})
0.019832915992642985,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/technology/sts-newsref'})"
0.019788596627296297,"frozenset({'/history/apollo', '/history/apollo/apollo-13', '/history/apollo/images', '/shuttle/missions'})"
0.019788596627296297,"frozenset({'/history', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.019766436944622955,"frozenset({'/shuttle/missions', '/shuttle/countdown/video', '/shuttle/countdown/images'})"
0.019722117579276263,"frozenset({'/shuttle/countdown/video', '/shuttle/countdown', '/shuttle/countdown/images', '/shuttle/missions'})"
0.019655638531256233,"frozenset({'/history/apollo', '/history/apollo/apollo-1'})"
0.019633478848582887,"frozenset({'/facilities', '/shuttle/missions/sts-71'})"
0.019633478848582887,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images'})"
0.019611319165909545,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/images', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.019566999800562857,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/51-l'})"
0.01952268043521617,"frozenset({'/history/mercury', '/history/apollo/images', '/history'})"
0.019500520752542824,"frozenset({'/facilities', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.01943404170452279,"frozenset({'/shuttle/technology/images', '/shuttle/missions/sts-70', '/shuttle/technology/sts-newsref'})"
0.019389722339176102,"frozenset({'/facilities', '/shuttle/countdown/video'})"
0.019345402973829414,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown/images', '/shuttle/missions'})"
0.019301083608482726,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/countdown/images', '/shuttle/missions'})"
0.019234604560462693,"frozenset({'/facilities', '/shuttle/countdown', '/shuttle/countdown/video'})"
0.01921244487778935,"frozenset({'/history/apollo/apollo-13', '/shuttle/countdown'})"
0.019190285195116005,"frozenset({'/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/missions/sts-71'})"
0.019123806147095974,"frozenset({'/shuttle/missions', '/shuttle/missions/sts-74'})"
0.01905732709907594,"frozenset({'/facilities', '/shuttle/countdown', '/shuttle/countdown/images'})"
0.0190351674164026,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/images', '/facts'})"
0.019013007733729253,"frozenset({'/shuttle/missions/sts-70', '/shuttle/countdown/images'})"
0.018968688368382565,"frozenset({'/history/apollo/images', '/history/gemini'})"
0.01894652868570922,"frozenset({'/shuttle/resources/orbiters', '/shuttle/technology/images'})"
0.018924369003035877,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.018924369003035877,"frozenset({'/history/apollo/images', '/shuttle/missions', '/facts'})"
0.018702772176302434,"frozenset({'/shuttle/missions/sts-69', '/facilities', '/shuttle/missions/sts-70'})"
0.018658452810955746,"frozenset({'/shuttle/resources/orbiters', '/facilities', '/shuttle/countdown'})"
0.018658452810955746,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.018658452810955746,"frozenset({'/shuttle/missions/sts-69', '/facilities', '/shuttle/countdown/images'})"
0.01856981408026237,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions/sts-70'})"
0.018481175349568994,"frozenset({'/history/apollo/apollo-11', '/history'})"
0.018326057570855585,"frozenset({'/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/countdown/images'})"
0.01823741884016221,"frozenset({'/facilities', '/shuttle/countdown/images', '/shuttle/missions/sts-69', '/shuttle/countdown'})"
0.01823741884016221,"frozenset({'/facilities', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.018215259157488863,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.01819309947481552,"frozenset({'/shuttle/countdown/video', '/shuttle/technology/sts-newsref', '/shuttle/countdown', '/shuttle/countdown/images'})"
0.01819309947481552,"frozenset({'/shuttle/technology/sts-newsref', '/shuttle/countdown/video', '/shuttle/countdown/images'})"
0.018170939792142175,"frozenset({'/history/apollo', '/history/apollo/apollo-1', '/history/apollo/images'})"
0.018126620426795487,"frozenset({'/shuttle/missions/sts-69', '/facilities', '/shuttle/countdown/video'})"
0.0180823010614488,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/history/apollo/images'})"
0.0180823010614488,"frozenset({'/shuttle/missions/sts-69', '/history/apollo/apollo-13', '/shuttle/countdown'})"
0.01801582201342877,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-72'})"
0.017993662330755424,"frozenset({'/facilities', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/technology/sts-newsref'})"
0.017971502648082078,"frozenset({'/facilities', '/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown'})"
0.017949342965408736,"frozenset({'/shuttle/resources/orbiters', '/facilities', '/shuttle/missions/sts-69', '/shuttle/countdown'})"
0.017882863917388702,"frozenset({'/history/apollo', '/history/apollo/apollo-13', '/shuttle/missions/sts-69'})"
0.01786070423471536,"frozenset({'/shuttle/resources/orbiters', '/history/apollo/images', '/shuttle/missions/51-l'})"
0.017838544552042014,"frozenset({'/shuttle/technology/images', '/history/apollo/images', '/shuttle/missions/sts-70'})"
0.017794225186695326,"frozenset({'/history/apollo', '/shuttle/missions/sts-70'})"
0.017727746138675293,"frozenset({'/shuttle/resources/orbiters', '/shuttle/technology/sts-newsref', '/shuttle/technology/images'})"
0.017727746138675293,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown/images'})"
0.017727746138675293,"frozenset({'/history/apollo', '/shuttle/technology/sts-newsref'})"
0.017661267090655262,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.01759478804263523,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions', '/history'})"
0.01759478804263523,"frozenset({'/history/apollo', '/history/apollo/apollo-13', '/facilities'})"
0.01755046867728854,"frozenset({'/facilities', '/shuttle/missions', '/shuttle/missions/sts-70'})"
0.017506149311941853,"frozenset({'/shuttle/countdown/images', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.017506149311941853,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/countdown/video'})"
0.017483989629268507,"frozenset({'/shuttle/resources/orbiters', '/history/apollo/images', '/shuttle/technology/images'})"
0.017483989629268507,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.01739535089857513,"frozenset({'/shuttle/countdown/video', '/history/apollo/images', '/shuttle/countdown/images', '/shuttle/missions'})"
0.01737319121590179,"frozenset({'/shuttle/countdown/video', '/shuttle/countdown', '/shuttle/countdown/images', '/history/apollo/images', '/shuttle/missions'})"
0.01737319121590179,"frozenset({'/history/apollo/images', '/history/apollo/apollo-13', '/shuttle/countdown'})"
0.01737319121590179,"frozenset({'/shuttle/technology/images', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/technology/sts-newsref'})"
0.0173288718505551,"frozenset({'/shuttle/technology/sts-newsref', '/facts'})"
0.0173288718505551,"frozenset({'/history/apollo', '/history/apollo/apollo-11', '/history'})"
0.017284552485208413,"frozenset({'/history/apollo/images', '/shuttle/missions', '/shuttle/missions/sts-74'})"
0.017284552485208413,"frozenset({'/shuttle/countdown/video', '/history/apollo/images', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.017262392802535068,"frozenset({'/history/apollo/apollo-11', '/history/apollo/images', '/history'})"
0.017240233119861722,"frozenset({'/shuttle/technology/sts-newsref', '/shuttle/countdown', '/shuttle/missions/sts-71'})"
0.01717375407184169,frozenset({'/mdss'})
0.017129434706495004,"frozenset({'/history/apollo', '/shuttle/countdown', '/history'})"
0.017107275023821658,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref', '/shuttle/countdown/images'})"
0.017107275023821658,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/countdown/images'})"
0.017107275023821658,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown/images', '/history/apollo/images', '/shuttle/missions'})"
0.017085115341148316,"frozenset({'/shuttle/countdown', '/shuttle/missions/sts-73'})"
0.017085115341148316,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/countdown/images', '/history/apollo/images', '/shuttle/missions'})"
0.01695215724510825,"frozenset({'/facilities', '/shuttle/technology/sts-newsref', '/history/apollo/images', '/shuttle/missions'})"
0.016929997562434906,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/history'})"
0.01690783787976156,"frozenset({'/shuttle/missions/sts-71', '/shuttle/countdown/images'})"
0.01688567819708822,"frozenset({'/history/apollo', '/history/apollo/images', '/shuttle/missions/sts-70'})"
0.016863518514414873,"frozenset({'/history/apollo', '/history/apollo/apollo-13', '/shuttle/missions/sts-69', '/history/apollo/images'})"
0.01684135883174153,"frozenset({'/shuttle/missions/sts-69', '/shuttle/resources/orbiters', '/shuttle/missions/sts-71'})"
0.016819199149068185,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-71', '/shuttle/missions'})"
0.016774879783721497,"frozenset({'/history/apollo/apollo-13', '/shuttle/missions', '/history'})"
0.016752720101048155,frozenset({'/history/apollo/apollo-17'})
0.01673056041837481,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/missions'})"
0.016708400735701463,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-68'})"
0.01668624105302812,"frozenset({'/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/missions/sts-73'})"
0.016553282956988057,"frozenset({'/history/apollo/apollo-13', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/countdown'})"
0.016553282956988057,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-69', '/shuttle/technology/sts-newsref', '/shuttle/missions'})"
0.016553282956988057,"frozenset({'/history/apollo', '/history/apollo/apollo-13', '/facilities', '/history/apollo/images'})"
0.016553282956988057,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions/sts-70'})"
0.01653112327431471,"frozenset({'/shuttle/missions', '/shuttle/missions/sts-68'})"
0.01650896359164137,frozenset({'/shuttle/missions/sts-63'})
0.016486803908968024,"frozenset({'/software/winvn', '/shuttle/countdown'})"
0.016442484543621336,frozenset({'/history/mercury/mr-3'})
0.016442484543621336,"frozenset({'/shuttle/countdown', '/shuttle/missions/sts-71', '/shuttle/countdown/images'})"
0.016398165178274648,"frozenset({'/history/apollo', '/history/apollo/images', '/shuttle/technology/sts-newsref'})"
0.016398165178274648,"frozenset({'/shuttle/resources/orbiters', '/shuttle/technology/images', '/history/apollo/images', '/shuttle/technology/sts-newsref'})"
0.016376005495601302,"frozenset({'/shuttle/missions/sts-71', '/shuttle/missions/sts-69', '/shuttle/countdown', '/shuttle/technology/sts-newsref'})"
0.01635384581292796,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/technology/images'})"
0.016331686130254614,"frozenset({'/shuttle/countdown/video', '/shuttle/missions/sts-69', '/shuttle/missions/sts-70', '/shuttle/countdown', '/history/apollo/images'})"
0.016287366764907926,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown/video'})"
0.016220887716887893,"frozenset({'/shuttle/missions', '/shuttle/missions/sts-72'})"
0.016220887716887893,"frozenset({'/history/apollo', '/history', '/history/apollo/apollo-11', '/history/apollo/images'})"
0.016220887716887893,"frozenset({'/shuttle/missions/sts-71', '/history', '/history/apollo/images', '/shuttle/missions'})"
0.01619872803421455,"frozenset({'/history/apollo/apollo-11', '/shuttle/missions'})"
0.016176568351541205,"frozenset({'/shuttle/technology/sts-newsref', '/shuttle/missions/sts-71', '/shuttle/missions'})"
0.016176568351541205,"frozenset({'/history/apollo/images', '/shuttle/missions/sts-67'})"
0.016176568351541205,"frozenset({'/shuttle/resources/orbiters', '/shuttle/missions/sts-70', '/shuttle/countdown'})"
0.016110089303521175,"frozenset({'/facilities', '/shuttle/missions/sts-69', '/history/apollo/images', '/shuttle/missions/sts-70'})"
0.016110089303521175,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-71', '/shuttle/countdown/images'})"
0.01608792962084783,"frozenset({'/shuttle/missions/sts-69', '/shuttle/missions/sts-74'})"
0.01608792962084783,"frozenset({'/shuttle/technology/images', '/shuttle/countdown', '/shuttle/missions'})"
0.0160214505728278,"frozenset({'/shuttle/resources/orbiters', '/facilities', '/history/apollo/images', '/shuttle/countdown'})"
0.0160214505728278,"frozenset({'/shuttle/resources/orbiters', '/shuttle/countdown', '/shuttle/countdown/video'})"
0.015999290890154453,"frozenset({'/history/apollo', '/history', '/shuttle/missions/sts-69', '/shuttle/countdown'})"
0.015977131207481107,"frozenset({'/shuttle/missions/sts-69', '/shuttle/resources/orbiters', '/history'})"
0.015954971524807765,"frozenset({'/shuttle/technology/sts-newsref', '/shuttle/missions/sts-70', '/shuttle/countdown', '/shuttle/missions'})"
0.01593281184213442,"frozenset({'/shuttle/missions/sts-71', '/shuttle/countdown/images', '/shuttle/missions/sts-69', '/shuttle/countdown'})"
0.01593281184213442,"frozenset({'/shuttle/resources/orbiters', '/facilities', '/shuttle/missions/sts-69', '/shuttle/missions'})"
